TIME,POS_X,POS_Y,POS_Z,ROLL,PITCH,YAW,VEL_X,VEL_Y,VEL_Z,ROLL_RATE,PITCH_RATE,YAW_RATE,CMD_ROLL,CMD_PITCH,CMD_YAW,CMD_THRUST,DES_POS_X,DES_POS_Y,DES_POS_Z,DES_YAW,DES_VEL_X,DES_VEL_Y,DES_VEL_Z,STATUS,VICON_POS_X,VICON_POS_Y,VICON_POS_Z,VICON_ROLL,VICON_PITCH,VICON_YAW,ACC_X,ACC_Y,ACC_Z,ROLL_ACC,PITCH_ACC,YAW_ACC,PITCH_PRED,PITCH_ACT,OBS_POS_X,OBS_POS_Z,OBS_VEL_X,OBS_VEL_Z,OBS_PITCH,OBS_PITCH_RATE,INFERENCE_TIME,POS_ERROR,VICON_VEL_X,VICON_VEL_Y,VICON_VEL_Z,VICON_ROLL_RATE,VICON_PITCH_RATE,VICON_YAW_RATE,CMD_FORCE
1745325415.3539588,0.008077001908963181,0.01817297900664314,0.05342581712244628,0.05070931846926785,-0.021041748804013546,-0.04494945933660928,-0.0008789607359913841,-0.0022280312554661943,-0.0008045758401421875,0.00909949522843973,0.00953991235881729,0.015928015548299014,-0.00100292946123692,0.0003956566683924745,0.0,52373.99273811334,0.008077001908963181,0.01817297900664314,0.05342581712244628,0.0,0.0,0.0,0.3014567461393483,TAKEOFF,0.008077001908963181,0.01817297900664314,0.05342581712244628,0.05087301997990622,-0.020686190275311322,-0.044544681207645404,,,,,,,,,,,,,,,,0.0,,,,,,,0.4436089383315333
1745325415.3746712,0.008099867670522686,0.018190403207579343,0.053439439562244416,0.050669329684720814,-0.02166233467295791,-0.04561916900026954,8.026883805024149e-05,0.0007006236010792795,-6.852426614052708e-05,-0.00032345181423744964,0.03321252865768434,-0.001070568594831215,0.0003258034305920898,-5.5860360553827704e-05,-2.710505431213761e-20,52966.20699451955,0.008077001908963181,0.01817297900664314,0.059454952045233246,0.0,0.0,0.0,0.3014567461393483,TAKEOFF,0.008079989254773946,0.018162978022885475,0.05344182923583199,0.050734465573753336,-0.020782389088736,-0.044490879137316974,,,,,,,,,,,,,,,,0.0060155811754829145,,,,,,,0.4508581048197083
1745325415.3942778,0.008086493079083492,0.01820598583704721,0.053400427564433306,0.05009409032338069,-0.019878510418370507,-0.04436742748536454,-0.0021364192130654304,0.0024245920016584825,-0.0031517306696527197,-0.013932189379296182,0.028345668827840873,0.012512163662098539,0.0010821200950035061,0.0009198216012324956,1.0842021724855044e-19,53679.06227600688,0.008077001908963181,0.01817297900664314,0.06548408696802022,0.0,0.0,0.0,0.3014567461393483,TAKEOFF,0.008098487693082296,0.018195211942590505,0.053417236605482914,0.04964568213727899,-0.02094412960768844,-0.04447174728552526,,,,,,,,,,,,,,,,0.012083708210440119,,,,,,,0.4597128617008214
1745325415.413866,0.008076178627535943,0.018188876389754582,0.05345279748708657,0.05063734401818802,-0.02210226753103259,-0.04594395320855885,-0.0037995540584472064,0.0015083097976902873,0.0025503390622992265,0.013556734295697741,0.034987383455832397,-0.019072670023522136,0.0006617358977373455,0.0016328388946857952,-5.421010862427522e-20,54088.165708202105,0.008077001908963181,0.01817297900664314,0.07151322189080718,0.0,0.0,0.0,0.3014567461393483,TAKEOFF,0.008046922201486263,0.018205384111780083,0.05345000032021855,0.0486525358060792,-0.02215040083655973,-0.0449897877417887,,,,,,,,,,,,,,,,0.018060431419185122,,,,,,,0.4648606493622397
1745325415.433676,0.00812674490991895,0.01817094568628705,0.05347505169102871,0.051003602480626194,-0.024889488454005158,-0.04434730068689181,0.0020889121820899495,-0.0021942548094203724,-0.0005639279047392647,0.017196058197155403,0.040477728813460345,0.013108091463516103,-0.000926736447122005,-0.0009228590196916908,0.0,54772.10423626918,0.008077001908963181,0.01817297900664314,0.07754235681359414,0.0,0.0,0.0,0.3014567461393483,TAKEOFF,0.008079686067861446,0.018218865443797506,0.053529215996277246,0.050382853196090475,-0.024814245439890397,-0.04554801389813817,,,,,,,,,,,,,,,,0.024067356613537767,,,,,,,0.4735790040114111
1745325415.4535885,0.008095711908586888,0.018204177193161284,0.0535774038939666,0.05096693047243067,-0.024297966263344337,-0.04592980906198235,-5.648454993193103e-06,-0.0005716923057662931,0.0040771482794462865,0.0069383934580493,0.03416765679724769,-0.005432836905657913,-0.00021203655021177412,-1.3448279027272747e-05,1.3552527156068805e-20,55204.422974352776,0.008077001908963181,0.01817297900664314,0.08357149173638112,0.0,0.0,0.0,0.3014567461393483,TAKEOFF,0.008072050129825793,0.01817015609733229,0.05355589734880666,0.050221058922142264,-0.02372395618083661,-0.04398196242010455,,,,,,,,,,,,,,,,0.029994109903269454,,,,,,,0.4791650813650346
1745325415.4733746,0.00810594527660526,0.018220603474343115,0.053658803191895935,0.050111490762484404,-0.02557408257871608,-0.04458932592382375,0.0029917624277135085,-0.0015746113622900019,0.006913118962359683,0.004634256730697932,0.038946367175540786,-0.0004610320376121093,-0.0006081575833903105,-0.0012545647672874694,5.421010862427522e-20,55689.43503823672,0.008077001908963181,0.01817297900664314,0.08960062665916807,0.0,0.0,0.0,0.3014567461393483,TAKEOFF,0.00810594527660526,0.018220603474343115,0.053658803191895935,0.05077056613168847,-0.025794248835881103,-0.045136855220106846,,,,,,,,,,,,,,,,0.03594186667329631,,,,,,,0.485504123081773
1745325415.493784,0.008111500161432663,0.01824634977267532,0.05376556233881658,0.04888294908322588,-0.025766825801935546,-0.04549001206644215,0.0004003199190296575,-0.0010440443980143542,0.007724306850556195,-0.02491851093774785,0.04024045588781907,-0.0165940845527684,-0.00036328993702860725,-0.00019057230014118964,0.0,56227.74513352413,0.008077001908963181,0.01817297900664314,0.09562976158195505,0.0,0.0,0.0,0.3014567461393483,TAKEOFF,0.008100716409784535,0.018241322605693503,0.05378310658451701,0.05021814517168778,-0.025132062640696503,-0.044546860445642246,,,,,,,,,,,,,,,,0.04186427775165752,,,,,,,0.4926323820234129
1745325415.514656,0.007987619472651197,0.018286191026246627,0.05400150250662235,0.04716810012340666,-0.024816257682431318,-0.04478943907424535,-0.01048528088719713,0.003290952325146341,0.01421181173223235,-0.0458150175418183,0.03988606943440826,0.00045960558199316696,0.0014130197433037434,0.0042818358863723205,0.0,56580.12823421203,0.008077001908963181,0.01817297900664314,0.10165889650474201,0.0,0.0,0.0,0.3014567461393483,TAKEOFF,0.007950264425816256,0.01831177374569423,0.0539988777612258,0.046645851466049076,-0.02853366584678301,-0.04121070456799185,,,,,,,,,,,,,,,,0.04765761228674088,,,,,,,0.4973532909049325
1745325415.5334713,0.007724563857878605,0.01845609756727399,0.054646945374294924,0.04500183341769685,-0.027574632507590773,-0.04113452209145816,-0.016940190502895705,0.013438835350025925,0.039808150235864995,-0.049764032863770985,0.04276098195956454,0.048482857821913396,0.005664031829999046,0.007134987014475236,0.0,56327.175729167466,0.008077001908963181,0.01817297900664314,0.10768803142752897,0.0,0.0,0.0,0.3014567461393483,TAKEOFF,0.007779219859105832,0.01842772661606264,0.05491171351080905,0.04333762017824952,-0.030691806701016913,-0.044990231078133235,,,,,,,,,,,,,,,,0.05304301253139574,,,,,,,0.4939600076269348
