TIME,POS_X,POS_Y,POS_Z,ROLL,PITCH,YAW,VEL_X,VEL_Y,VEL_Z,ROLL_RATE,PITCH_RATE,YAW_RATE,CMD_ROLL,CMD_PITCH,CMD_YAW,CMD_THRUST,DES_POS_X,DES_POS_Y,DES_POS_Z,DES_YAW,DES_VEL_X,DES_VEL_Y,DES_VEL_Z,STATUS,VICON_POS_X,VICON_POS_Y,VICON_POS_Z,VICON_ROLL,VICON_PITCH,VICON_YAW,ACC_X,ACC_Y,ACC_Z,ROLL_ACC,PITCH_ACC,YAW_ACC,PITCH_PRED,PITCH_ACT,OBS_POS_X,OBS_POS_Z,OBS_VEL_X,OBS_VEL_Z,OBS_PITCH,OBS_PITCH_RATE,INFERENCE_TIME,POS_ERROR,VICON_VEL_X,VICON_VEL_Y,VICON_VEL_Z,VICON_ROLL_RATE,VICON_PITCH_RATE,VICON_YAW_RATE,CMD_FORCE
1745262790.0632403,-0.00729050026609253,0.0345686048059102,0.05415310453120012,0.04908569297328172,0.020916627851747763,0.06882779495037783,-0.002029114710780701,0.0049301348195175945,-0.0004380644999018796,0.005248708559534478,0.008909625761236916,0.0024595671663775968,0.002220451353200551,0.0009138787707887452,-2.168404344971009e-19,52364.21750968277,-0.00729050026609253,0.0345686048059102,0.05415310453120012,0.0,0.0,0.0,0.3012251259454777,TAKEOFF,-0.007264866454449781,0.034557861360495275,0.05408321860799284,0.04808436196626307,0.02007353325515217,0.06792953638772395,,,,,,,,,,,,,,,,0.0,,,,,,,0.44349007324928263
1745262790.0795634,-0.007270955068641742,0.034488740932958485,0.054146039069955694,0.04784626607140638,0.020408142965077338,0.06869589965595406,-0.0010245375689922512,-0.005925310457019274,0.0019005952330810962,-0.013431663830465429,-0.03189856874309792,0.008393451301490506,-0.0027005796308900852,0.00043727525506387366,0.0,52897.65482240538,-0.00729050026609253,0.0345686048059102,0.060177607050109674,0.0,0.0,0.0,0.3012251259454777,TAKEOFF,-0.007267867964980182,0.034571878872364056,0.054138928473431026,0.04969009299040441,0.02080098411078205,0.06923825538716341,,,,,,,,,,,,,,,,0.006032128360053771,,,,,,,0.4500140876231671
1745262790.099508,-0.007282693002196956,0.03452910540648381,0.05415216494748492,0.04798293188366124,0.01894147183698353,0.06803230263544559,-0.0038632044116384758,-0.0034864541278371965,0.003634634283701868,-0.01659339871889537,-0.03197905720642209,-0.005422390836681255,-0.0015588706531002284,0.0016818816640542522,0.0,53453.221805525776,-0.00729050026609253,0.0345686048059102,0.06620210956901923,0.0,0.0,0.0,0.3012251259454777,TAKEOFF,-0.007282693002196956,0.03452910540648381,0.05415216494748492,0.04764195701016905,0.021769945386233072,0.06781341519730977,,,,,,,,,,,,,,,,0.012050011889536385,,,,,,,0.45689196923696973
1745262790.1192925,-0.007223876304994747,0.03458867641717169,0.05414462620224213,0.04915349737116206,0.019323834933210302,0.06974127514107065,0.0060216156440262136,0.0027188993458748477,-0.00044970520926731973,0.005398534205381878,-0.02761219947025387,0.025898110088704816,0.001182127328828204,-0.0026377551893119744,-1.0842021724855044e-19,54182.622037128895,-0.00729050026609253,0.0345686048059102,0.07222661208792877,0.0,0.0,0.0,0.3012251259454777,TAKEOFF,-0.007223876304994747,0.03458867641717169,0.05414462620224213,0.04888663608284351,0.01665636195826676,0.07049106919445154,,,,,,,,,,,,,,,,0.01808211976489322,,,,,,,0.4660562470469046
1745262790.1396742,-0.0072724117039201334,0.03456788469897595,0.054166541277813826,0.048626947341932375,0.020025246472575607,0.06859627237164273,0.0006638602666061827,0.0009569402677539643,-0.0006574030235269633,-0.0022753011516202814,-0.03776805459704087,-0.003804361947787955,0.0004026825790670923,-0.00029541202172689296,0.0,54779.109945536555,-0.00729050026609253,0.0345686048059102,0.07825111460683834,0.0,0.0,0.0,0.3012251259454777,TAKEOFF,-0.0071841021113100865,0.03457588197811124,0.05411629121809139,0.04956267483804483,0.015373656172581128,0.07025394420013893,,,,,,,,,,,,,,,,0.02408458013243732,,,,,,,0.47366905412451266
1745262790.1595285,-0.007319746978476031,0.03457123376620428,0.05421357001518072,0.04880465934600825,0.02054925748831201,0.0680036833015578,-0.004516523214679327,0.0001621189988097061,0.004068204388111593,-0.0045299407589929844,-0.0312793925179939,-0.022836707641055894,6.95475520854902e-05,0.0019063575594748805,-6.776263578034403e-21,55213.36980514292,-0.00729050026609253,0.0345686048059102,0.08427561712574788,0.0,0.0,0.0,0.3012251259454777,TAKEOFF,-0.007310046489782563,0.03458350522139418,0.054184727728919774,0.0500351558404053,0.01771415169478995,0.06985519569340595,,,,,,,,,,,,,,,,0.030062061452262,,,,,,,0.4792813173737641
1745262790.1794186,-0.007266759819321885,0.034568656175460975,0.05419859823689731,0.04882060258214948,0.01796099971715747,0.06927617948214436,0.002801367036199545,-0.0011968233622616994,0.0005648905288613451,-0.003510010100764212,-0.022441949257122486,0.01706881111823571,-0.0004897380073233926,-0.0011655870898241718,0.0,55896.3711030003,-0.00729050026609253,0.0345686048059102,0.09030011964465744,0.0,0.0,0.0,0.3012251259454777,TAKEOFF,-0.0072929637128556195,0.03459394497282257,0.054149220321126505,0.04653255570448736,0.020525905302273717,0.06685685166044388,,,,,,,,,,,,,,,,0.036101529213683106,,,,,,,0.4882326191581666
1745262790.1992884,-0.007334769766940921,0.034561064896675694,0.05415467341274325,0.04721976675108488,0.018911840227470004,0.06903537320721839,-0.00654964118343189,-0.002060916702828106,-0.002354906906566916,-0.01404323225054276,-0.027946283903606598,0.004290544434513486,-0.0008344247661386166,0.0026673405263690775,5.421010862427522e-20,56559.794758046526,-0.00729050026609253,0.0345686048059102,0.09632462216356699,0.0,0.0,0.0,0.3012251259454777,TAKEOFF,-0.007334769766940921,0.034561064896675694,0.05415467341274325,0.04752315714164342,0.01954884342165064,0.06900061950824755,,,,,,,,,,,,,,,,0.0421699726616705,,,,,,,0.4970796780531938
1745262790.21934,-0.007358761832848463,0.034620532599593745,0.054505499272798734,0.04514757931786409,0.015673746589200305,0.0656030173322695,-0.005070717248278269,0.000996643436332205,0.014107004911472862,-0.058398108557939525,-0.022043308410492728,-0.034239097970262256,0.000441623295446781,0.0020901442622283106,2.710505431213761e-20,56607.98469570074,-0.00729050026609253,0.0345686048059102,0.10234912468247655,0.0,0.0,0.0,0.3012251259454777,TAKEOFF,-0.007358761832848463,0.034620532599593745,0.054505499272798734,0.0438878565691443,0.01601266131262495,0.06587191769484768,,,,,,,,,,,,,,,,0.047843702286495565,,,,,,,0.49772837681106286
1745262790.2398436,-0.007469772247976023,0.03474875162670644,0.05487886957833808,0.039418883917809525,0.007718786475913574,0.06341525224896637,-0.010971322089828213,0.004374186973648375,0.029278391295616376,-0.12045957114243576,-0.01306277723144293,-0.06180406859925242,0.0018966349540118822,0.004538476646361422,0.0,56700.359209822345,-0.00729050026609253,0.0345686048059102,0.1083736272013861,0.0,0.0,0.0,0.3012251259454777,TAKEOFF,-0.007932273205500268,0.034616350565586276,0.05544449235187771,0.02958398994663743,0.03719553501642717,0.06288769430304021,,,,,,,,,,,,,,,,0.05349536133599983,,,,,,,0.4989742023586042
