TIME,POS_X,POS_Y,POS_Z,ROLL,PITCH,YAW,VEL_X,VEL_Y,VEL_Z,ROLL_RATE,PITCH_RATE,YAW_RATE,CMD_ROLL,CMD_PITCH,CMD_YAW,CMD_THRUST,DES_POS_X,DES_POS_Y,DES_POS_Z,DES_YAW,DES_VEL_X,DES_VEL_Y,DES_VEL_Z,STATUS,VICON_POS_X,VICON_POS_Y,VICON_POS_Z,VICON_ROLL,VICON_PITCH,VICON_YAW,ACC_X,ACC_Y,ACC_Z,ROLL_ACC,PITCH_ACC,YAW_ACC,PITCH_PRED,PITCH_ACT,OBS_POS_X,OBS_POS_Z,OBS_VEL_X,OBS_VEL_Z,OBS_PITCH,OBS_PITCH_RATE,INFERENCE_TIME,POS_ERROR,VICON_VEL_X,VICON_VEL_Y,VICON_VEL_Z,VICON_ROLL_RATE,VICON_PITCH_RATE,VICON_YAW_RATE,CMD_FORCE
1745262832.530681,-0.009772008984530173,-0.00976278142013376,0.05391989756920921,0.05066282300236724,0.016272151851899216,0.04393427799716591,-0.003464601278884455,-0.001621205336541221,0.0010949806366591151,0.02806840054113947,-0.024250640244931797,0.033531706033480935,-0.0007311259095197022,0.0015624532050908524,-5.421010862427522e-20,52311.60274852095,-0.009772008984530173,-0.00976278142013376,0.05391989756920921,0.0,0.0,0.0,0.3012993956785958,TAKEOFF,-0.00973248793720504,-0.00974066999507093,0.053892329385723664,0.049385218927900425,0.01590611536297776,0.042468659377638836,,,,,,,,,,,,,,,,0.0,,,,,,,0.4428507220162708
1745262832.5472293,-0.009734284861600542,-0.009802911413024935,0.053905685533831287,0.048624658524020904,0.014503512909751727,0.04179964200220281,6.607270618733043e-05,-0.008355156837309712,0.0003010733542475356,-0.02099814615905348,-0.016362097388933648,0.015540536649349977,-0.003737885529636783,-6.279243085605124e-05,-2.168404344971009e-19,52952.83349466045,-0.009772008984530173,-0.00976278142013376,0.059945885482781125,0.0,0.0,0.0,0.3012993956785958,TAKEOFF,-0.009734284861600542,-0.009802911413024935,0.053905685533831287,0.0481693445963719,0.013910324491909758,0.04330604593581532,,,,,,,,,,,,,,,,0.0060404510551012565,,,,,,,0.4506933480199613
1745262832.5669084,-0.009790676188967107,-0.009723500478007274,0.05392584945263136,0.051462238567534714,0.017838660318662162,0.042928530720427904,-0.0036659792114575223,0.0015665412718618551,0.0005974414509487445,0.03966147422193618,-0.024824502551785366,0.03488157755333052,0.0007171992092206144,0.0016144577746577404,-1.0842021724855044e-19,53550.692058340406,-0.009772008984530173,-0.00976278142013376,0.06597187339635305,0.0,0.0,0.0,0.3012993956785958,TAKEOFF,-0.009790676188967107,-0.009723500478007274,0.05392584945263136,0.052511459803144145,0.01642900051330731,0.04439473328216747,,,,,,,,,,,,,,,,0.012046102453061407,,,,,,,0.45810763597887727
1745262832.586879,-0.00981673677687761,-0.009754559393445097,0.053963618726256525,0.05124948060857406,0.01898077906025797,0.04326433123447014,-0.0037431824883668308,0.0008828742088659138,0.00435158430003595,0.03863034984860099,-0.026334966185649164,0.02179281960725854,0.00038702076730497923,0.001649358275475743,0.0,54027.130471999655,-0.009772008984530173,-0.00976278142013376,0.07199786130992496,0.0,0.0,0.0,0.3012993956785958,TAKEOFF,-0.00981673677687761,-0.009754559393445097,0.053963618726256525,0.052705820353512164,0.018798798137722537,0.04355955349520327,,,,,,,,,,,,,,,,0.01803429992385984,,,,,,,0.4640895021835714
1745262832.6071625,-0.009802986807711373,-0.009653270660413394,0.05390282628338029,0.0495952444795138,0.01925595955988815,0.04379105757619226,-0.0050333490987640225,0.016485301411712863,-0.0034833132463184843,0.019519624034485025,-0.025910209957071856,0.02806432088503224,0.007025770005710377,0.0021430876070194227,0.0,54885.33189255897,-0.009772008984530173,-0.00976278142013376,0.07802384922349687,0.0,0.0,0.0,0.3012993956785958,TAKEOFF,-0.009840957579883432,-0.009723335947919205,0.05403528034312601,0.05192084212801733,0.02055318722105628,0.04272742891814024,,,,,,,,,,,,,,,,0.024121291422924553,,,,,,,0.4750363022925636
1745262832.6278749,-0.009845286612155595,-0.009657537938994697,0.05401622536838793,0.05124862807107085,0.02354663494449635,0.04200666205726025,-0.005540131996890968,0.010179649904531265,0.006293436606060116,0.027779108135429165,-0.02837678904439992,-0.007161582974346006,0.004338384207115952,0.002374472241075898,-4.336808689942018e-19,55145.992977034286,-0.009772008984530173,-0.00976278142013376,0.08404983713706879,0.0,0.0,0.0,0.3012993956785958,TAKEOFF,-0.009779131934436273,-0.009815132009041804,0.05398954674479471,0.048975955319125214,0.01902888658164188,0.04371933135025826,,,,,,,,,,,,,,,,0.030033885557364665,,,,,,,0.478406603065027
1745262832.6468408,-0.009847326641512584,-0.00981778232525953,0.05406771798615255,0.05157673969651039,0.02015353779717437,0.04357176269739113,-0.005217033352163017,-0.0067778807671786566,0.00526444219824849,0.015670612205161295,-0.026655372499236097,0.031071649806502018,-0.002828636592093957,0.0022050150177070904,-2.168404344971009e-19,55739.15472171032,-0.009772008984530173,-0.00976278142013376,0.09007582505064071,0.0,0.0,0.0,0.3012993956785958,TAKEOFF,-0.009847326641512584,-0.00981778232525953,0.05406771798615255,0.05137799340172585,0.019978166569770243,0.04451898839776143,,,,,,,,,,,,,,,,0.03600822784054584,,,,,,,0.48615836684275626
1745262832.6668894,-0.00988221345335394,-0.009733800538431979,0.05414542996834031,0.05543663851438991,0.022458384313962552,0.04244088842876926,-0.00018849363799748912,0.00367933369538724,0.0008224165381788082,0.040337601110626,-0.027074021668854257,-0.012931628130032097,0.0015067469523119994,0.00016544764907733267,1.0842021724855044e-19,56431.74438530039,-0.009772008984530173,-0.00976278142013376,0.09610181296421262,0.0,0.0,0.0,0.3012993956785958,TAKEOFF,-0.00988221345335394,-0.009733800538431979,0.05414542996834031,0.05439914380777414,0.023184484544855256,0.04147476724783725,,,,,,,,,,,,,,,,0.041956537738626336,,,,,,,0.4953600019202285
1745262832.687511,-0.009819696599081157,-0.009808955007399435,0.05416258999080405,0.05845999795987037,0.023414953605631554,0.04380418020938219,0.01165007663435672,-0.004872803929215359,0.00485943878203658,0.10356115069678352,-0.030516976136453853,0.022012250644373066,-0.0019772609008486264,-0.004601338838844837,2.168404344971009e-19,56852.781421721025,-0.009772008984530173,-0.00976278142013376,0.10212780087778453,0.0,0.0,0.0,0.3012993956785958,TAKEOFF,-0.009923196938536676,-0.0097750876314607,0.05425546321997879,0.0553663542807076,0.025542530864211578,0.042050479546157774,,,,,,,,,,,,,,,,0.04796525681721358,,,,,,,0.501036664995373
1745262832.707665,-0.010233713080150596,-0.009803499662307313,0.054970115020960886,0.048510420400613895,0.006916194540156087,0.03998202302996417,-0.008076670968875951,0.0028408166357807084,0.0410204436472382,-0.05173949192340235,-0.03373931515362717,0.0011108090154055665,0.0011167895218904306,0.0036434862918759414,-1.0842021724855044e-19,56308.45817411199,-0.009772008984530173,-0.00976278142013376,0.10815378879135645,0.0,0.0,0.0,0.3012993956785958,TAKEOFF,-0.010233713080150596,-0.009803499662307313,0.054970115020960886,0.04776675749235702,-0.00020815547616598245,0.042510490738593004,,,,,,,,,,,,,,,,0.053185693418089604,,,,,,,0.493709819813364
